炫昼缟夜	xuan4zhou4gao3ye4
炫玉求售	xuan4yu4qiu2shou4
炫玉贾石	xuan4yu4gu3shi2
炫石为玉	xuan4shi2wei2yu4
炮凤烹龙	pao2feng4peng1long2
炮火连天	pao4huo3lian2tian1
炮筒子	pao4tong3zi5
炯炯有神	jiong3jiong3you3shen2
炰凤烹龙	pao2feng4peng1long2
炰鳖脍鲤	feng4bie1kuai4li3
炳如日星	bing3ru2ri4xing1
炳如观火	bing3ru2guan1huo3
炳炳烺烺	bing3bing3lang3lang3
炳炳麟麟	bing3bing3lin2lin2
炳烛之明	bing3zhu2zhi1ming2
炳烛夜游	bing3zhu2ye4you2
炳若日星	bing3ruo4ri4xing1
炳若观火	bing3ruo4guan1huo3
点兵派将	dian3bing1pai4jiang4
点头之交	dian3tou2zhi1jiao1
点头会意	dian3tou2hui4yi4
点头咂嘴	dian3tou2za1zui3
点头哈腰	dian3tou2ha1yao1
点头称善	dian3tou2cheng1shan4
点头称是	dian3tou2cheng1shi4
点头道是	dian3tou2dao4shi4
点屏成蝇	dian3ping2cheng2ying2
点指画字	dian3zhi3hua4zi4
点水不漏	dian3shui3bu4lou4
点滴归公	dian3di1gui1gong1
点点滴滴	dian3dian3di1di1
点睛之笔	dian3jing1zhi1bi3
点石为金	dian3shi2wei2jin1
点石成金	dian3shi2cheng2jin1
点纸画字	dian3zhi3hua4zi4
点胸洗眼	dian3xiong1xi3yan3
点金乏术	dian3jin1fa2shu4
点金作铁	dian3jin1zuo4tie3
点金成铁	dian3jin1cheng2tie3
点金无术	dian3jin1wu2shu4
点铁成金	dian3tie3cheng2jin1
点龙睛	dian3long2jing1
炼之未定	lian4zhi1wei4ding4
炼石补天	lian4shi2bu3tian1
烁玉流金	shuo4yu4liu2jin1
烁石流金	shuo4shi2liu2jin1
烁金众口	shuo4jin1zhong4kou3
烂如指掌	lan4ru2zhi3zhang3
烂漫天真	lan4man4tian1zhen1
烂熳天真	lan4man4tian1zhen1
烂羊头	lan4yang2tou2
烂若披掌	lan4ruo4pi1zhang3
烂若披锦	lan4ruo4pi1jin3
烂若舒锦	lan4ruo4shu1jin3
烂醉如泥	lan4zui4ru2ni2
烂额焦头	lan4e2jiao1tou2
烈士徇名	lie4shi4xun4ming2
烈女不嫁二夫	lie4nv3bu4jia4er4fu1
烈火干柴	lie4huo3gan1chai2
烈火烹油	lie4huo3peng1you2
烈火真金	lie4huo3zhen1jin1
烈火见真金	lie4huo3jian4zhen1jin1
烈火轰雷	lie4huo3hong1lei2
烈火辨日	lie4huo3bian4ri4
烈火辨玉	lie4huo3bian4yu4
烈火金刚	lie4huo3jin1gang1
烈烈轰轰	lie4lie4hong1hong1
烈风扫枯叶	lie4feng1sao3ku1ye4
烘云托月	hong1yun2tuo1yue4
烘堂大笑	hong1tang2da4xiao4
烘托渲染	hong1tuo1xuan4ran3
烛影斧声	zhu2ying3fu3sheng1
烛照数计	zhu2zhao4shu4ji4
烜赫一时	xuan3he4yi1shi2
烟不出火不进	yan1bu4chu1huo3bu4jin4
烟云过眼	yan1yun2guo4yan3
烟岚云岫	yan1lan2yun2xiu4
烟幕弹	yan1mu4dan4
烟断火绝	yan1duan4huo3jue2
烟波万顷	yan1bo1wan4qing3
烟波浩淼	yan1bo1hao4miao3
烟波浩渺	yan1bo1hao4miao3
烟波钓徒	yan1bo1diao4tu2
烟消云散	yan1xiao1yun2san4
烟消火灭	yan1xiao1huo3mie4
烟消雾散	yan1xiao1wu4san4
烟火之警	yan1huo3zhi1jing3
烟火连天	yan1huo3lian2tian1
烟火邻居	yan1huo3lin2ju1
烟炎张天	yan1yan2zhang1tian1
烟熏火燎	yan1xun1huo3liao3
烟聚波属	yan1ju4bo1shu3
烟花风月	yan1hua1feng1yue4
烟菲露结	yan1fei1lu4jie2
烟蓑雨笠	yan1suo1yu3li4
烟视媚行	yan1shi4mei4xing2
烟销灰灭	yan1xiao1hui1mie4
烟雾尘天	yan1wu4chen2tian1
烟雾腾天	yan1wu4teng2tian1
烟霏雨散	yan1fei1yu3san4
烟霏雾集	yan1fei1wu4ji2
烟霏露结	yan1fei1lu4jie2
烟霞沉痼	yan1xia2chen2gu4
烟霞痼疾	yan1xia2gu4ji2
烟霞蜩疾	yan1xia2tiao2ji2
烟飞星散	yan1fei1xing1san4
烦天恼地	fan2tian1nao3di4
烦心倦目	fan2xin1juan4mu4
烦文缛礼	fan2wen2ru4li3
烦言碎语	fan2yan2sui4yu3
烦言碎辞	fan2yan2sui4ci2
烧桂煮玉	shao1gui4zhu3yu4
烧犀观火	shao1xi1guan1huo3
烧琴煮鹤	shao1qin2zhu3he4
烧眉之急	shao1mei2zhi1ji2
烧香礼拜	shao1xiang1li3bai4
烧高香	shao1gao1xiang1
热中名利	re4zhong1ming2li4
热可炙手	re4ke3zhi4shou3
热唱冷嘲	re4chang4leng3chao2
热心快肠	re4xin1kuai4chang2
热心肠	re4xin1chang2
热心苦口	re4xin1ku3kou3
热情奔放	re4qing2ben1fang4
热情洋溢	re4qing2yang2yi4
热气腾腾	re4qi4teng2teng2
热汗涔涔	re4han4cen2cen2
热泪盈眶	re4lei4ying2kuang4
热火朝天	re4huo3chao2tian1
热炒热卖	re4chao3re4mai4
热热乎乎	re4re4hu1hu1
热热闹闹	re4re4nao4nao4
热肠冷面	re4chang2leng3mian4
热肠古道	re4chang2gu3dao4
热血沸腾	re4xue4fei4teng2
热锅上的蚂蚁	re4guo1shang4de5ma3yi3
热锅上蚂蚁	re4guo1shang4ma3yi3
热锅上蝼蚁	re4guo1shang4lou2yi3
热锅炒菜	re4guo1chao3cai4
热门货	re4men2huo4
烹犬藏弓	peng1quan3cang2gong1
烹狗藏弓	peng1gou3cang2gong1
烹龙庖凤	peng1long2pao2feng4
烹龙炮凤	peng1long2pao2feng4
烹龙炰凤	peng1long2pao2feng4
烹龙煮凤	peng1long2zhu3feng4
烹龙砲凤	peng1long2pao4feng4
烽火四起	feng1huo3si4qi3
烽火相连	feng1huo3xiang1lian2
烽火连天	feng1huo3lian2tian1
烽烟四起	feng1yan1si4qi3
烽鼓不息	feng1gu3bu4xi1
焉用牛刀	yan1yong4niu2dao1
焕然一新	huan4ran2yi1xin1
焕然冰释	huan4ran2bing1shi4
焕然如新	huan4ran2ru2xin1
焚书坑儒	fen2shu1keng1ru2
焚典坑儒	fen2dian3keng1ru2
焚如之祸	fen2ru2zhi1huo4
焚尸扬灰	fen2shi1yang2hui1
焚巢捣穴	fen2chao2dao3xue2
焚巢荡穴	fen2chao2dang4xue2
焚林之求	fen2lin2zhi1qiu2
焚林竭泽	fen2lin2jie2ze2
焚林而狩	fen2lin2er2shou4
焚林而猎	fen2lin2er2lie4
焚林而田	fen2lin2er2tian2
焚林而畋	fen2lin2er2tian2
焚枯食淡	fen2ku1shi2dan4
焚琴煮鹤	fen2qin2zhu3he4
焚琴鬻鹤	fen2qin2yu4he4
焚符破玺	fen2fu2po4xi3
焚膏继晷	fen2gao1ji4gui3
焚舟破釜	fen2zhou1po4fu3
焚芝锄蕙	fen2zhi1chu2hui4
焚薮而田	fen2sou3er2tian2
焚香列鼎	fen2xiang1lie4ding3
焚香扫地	fen2xiang1sao3di4
焚香礼拜	fen2xiang1li3bai4
焚香膜拜	fen2xiang1mo2bai4
焚香顶礼	fen2xiang1ding3li3
焚骨扬灰	fen2gu3yang2hui1
焦唇干肺	jiao1chun2gan1fei4
焦唇敝舌	jiao1chun2bi4she2
焦头烂额	jiao1tou2lan4e2
焦心劳思	jiao1xin1lao2si1
焦心如焚	jiao1xin1ru2fen2
焦心热中	jiao1xin1re4zhong1
焦思苦虑	jiao1si1ku3lv4
焦沙烂石	jiao1sha1lan4shi2
焦熬投石	jiao1ao2tou2shi2
焦眉愁眼	jiao1mei2chou2yan3
焦眉皱眼	jiao1mei2zhou4yan3
焦眉苦脸	jiao1mei2ku3lian3
焦躁不安	jiao1zao4bu4an1
焦金流石	jiao1jin1liu2shi2
焦金烁石	jiao1jin1shuo4shi2
焮天铄地	xin4tian1shuo4di4
然然可可	ran2ran2ke3ke3
然糠照薪	ran2kang1zhao4xin1
然糠自照	ran2kang1zi4zhao4
然荻读书	ran2di2du2shu1
煎水作冰	jian1shui3zuo4bing1
煎盐迭雪	jian1yan2die2xue3
煎胶续弦	jian1jiao1xu4xian2
煎膏炊骨	jian1gao1chui1gu3
煎豆摘瓜	jian1dou4zhai1gua1
煞有介事	sha4you3jie4shi4
煞气腾腾	sha1qi4teng2teng2
煞费心机	sha4fei4xin1ji1
煞费经营	sha4fei4jing1ying2
煞费苦心	sha4fei4ku3xin1
煞风景	sha1feng1jing3
煦伏之恩	xu4fu2zhi1en1
煦煦为仁	xu4xu4wei2ren2
煦煦孑孑	xu4xu4jie2jie2
煦色韶光	xu4se4shao2guang1
照人肝胆	zhao4ren2gan1dan3
照功行赏	zhao4gong1xing2shang3
照单全收	zhao4dan1quan2shou1
照天蜡烛	zhao4tian1la4zhu2
照妖镜	zhao4yao1jing4
照本宣科	zhao4ben3xuan1ke1
照样葫芦	zhao4yang4hu2lu2
照猫画虎	zhao4mao1hua4hu3
照章办事	zhao4zhang1ban4shi4
照萤映雪	zhao4ying2ying4xue3
照葫芦画瓢	zhao4hu2lu5hua4piao2
煨干就湿	wei1gan1jiu4shi1
煨干避湿	wei1gan1bi4shi1
煮字疗饥	zhu3zi4liao2ji1
煮海为盐	zhu3hai3wei2yan2
煮粥焚须	zhu3zhou1fen2xu1
煮茗清谈	zhu3ming2qing1tan2
煮豆燃萁	zhu3dou4ran2qi2
煮鹤烧琴	zhu3he4shao1qin2
煮鹤焚琴	zhu3he4fen2qin2
煽风点火	shan1feng1dian3huo3
熊丸教子	xiong2wan2jiao4zi3
熊心豹胆	xiong2xin1bao4dan3
熊据虎跱	xiong2ju4hu3zhi4
熊梦征祥	xiong2meng4zheng1xiang2
熊熊烈火	xiong2xiong2lie4huo3
熊经鸟伸	xiong2jing1niao3shen1
熊经鸟引	xiong2jing1niao3yin3
熊经鸟曳	xiong2jing1niao3ye4
熊经鸟申	xiong2jing1niao3shen1
熊经鸱顾	xiong2jing1chi1gu4
熊罴之力	xiong2pi2zhi1li4
熊罴之士	xiong2pi2zhi1shi4
熊罴之师	xiong2pi2zhi1shi1
熊罴之旅	xiong2pi2zhi1lv3
熊罴之祥	xiong2pi2zhi1xiang2
熊罴入梦	xiong2pi2ru4meng4
熊罴百万	xiong2pi2bai3wan4
熊腰虎背	xiong2yao1hu3bei4
熊虎之任	xiong2hu3zhi1ren4
熊虎之士	xiong2hu3zhi1shi4
熊虎之将	xiong2hu3zhi1jiang4
熊韬豹略	xiong2tao1bao4lve4
熏天赫地	xun1tian1he4di4
熏腐之余	xun1fu3zhi1yu2
熏陶成性	xun1tao2cheng2xing4
熏风解愠	xun1feng1jie3yun4
熏香荀令	xun1xiang1xun2ling4
熔于一炉	rong2yu2yi1lu2
熔今铸古	rong2jin1zhu4gu3
熔古铸今	rong2gu3zhu4jin1
熙来攘往	xi1lai2rang3wang3
熙熙壤壤	xi1xi1rang3rang3
熙熙攘攘	xi1xi1rang3rang3
熙熙融融	xi1xi1rong2rong2
熟人熟事	shu2ren2shu2shi4
熟思审处	shu2si1shen3chu3
熟羊胛	shu2yang2jia3
熟能生巧	shu2neng2sheng1qiao3
熟视不睹	shu2shi4bu4du3
熟视无睹	shu2shi4wu2du3
熟读深思	shu2du2shen1si1
熟读精思	shu2du2jing1si1
熟门熟路	shu2men2shu2lu4
熟魏生张	shu2wei4sheng1zhang1
熬姜呷醋	ao2jiang1xia1cu4
熬心费力	ao2xin1fei4li4
熬更守夜	ao2geng1shou3ye4
熬枯受淡	ao2ku1shou4dan4
熬油费火	ao2you2fei4huo3
熬清受淡	ao2qing1shou4dan4
熬清守淡	ao2qing1shou3dan4
熬清守谈	ao2qing1shou3tan2
熬肠刮肚	ao2chang2gua1du4
熯天炽地	han4tian1chi4di4
燃死灰	ran2si3hui1
燃犀之见	ran2xi1zhi1jian4
燃犀温峤	ran2xi1wen1jiao4
燃眉之急	ran2mei2zhi1ji2
燃糠自照	ran2kang1zi4zhao4
燃膏继晷	ran2gao1ji4gui3
燃萁之敏	ran2qi2zhi1min3
燃萁煎豆	ran2qi2jian1dou4
燃萁煮豆	ran2qi2zhu3dou4
燋头烂额	jiao1tou2lan4e2
燋金流石	jiao1jin1liu2shi2
燋金烁石	jiao1jin1shuo4shi2
燎原之势	liao2yuan2zhi1shi4
燎原烈火	liao2yuan2lie4huo3
燎发摧枯	liao3fa4cui1ku1
燎如观火	liao3ru2guan1huo3
燎若观火	liao2ruo4guan1huo3
燔书坑儒	fan2shu1keng1ru2
燕侣莺俦	yan4lv3ying1chou2
燕俦莺侣	yan4chou2ying1lv3
燕啄皇孙	yan4zhuo2huang2sun1
燕处危巢	yan4chu3wei1chao2
燕处焚巢	yan4chu3fen2chao2
燕妒莺惭	yan4du4ying1can2
燕婉之欢	yan4wan3zhi1huan1
燕安酖毒	yan4an1dan1du2
燕安鸩毒	yan4an1zhen4du2
燕尔新婚	yan4er3xin1hun1
燕岱之石	yan1dai4zhi1shi2
燕巢于幕	yan4chao2yu2mu4
燕巢卫幕	yan4chao2wei4mu4
燕巢危幕	yan4chao2wei1mu4
燕巢幕上	yan4chao2mu4shang4
燕巢飞幕	yan4chao2fei1mu4
燕市悲歌	yan1shi4bei1ge1
燕幕自安	yan4mu4zi4an1
燕昭好马	yan1zhao1hao3ma3
燕昭市骏	yan1zhao1shi4jun4
燕歌赵舞	yan1ge1zhao4wu3
燕燕于归	yan4yan4yu2gui1
燕燕莺莺	yan4yan4ying1ying1
燕瘦环肥	yan4shou4huan2fei2
燕石妄珍	yan1shi2wang4zhen1
燕翼之谋	yan4yi4zhi1mou2
燕翼子孙	yan4yi4zi3sun1
燕翼诒孙	yan4yi4yi2sun1
燕翼贻孙	yan4yi4yi2sun1
燕翼贻谋	yan4yi4yi2mou2
燕舞莺啼	yan4wu3ying1ti2
燕舞莺歌	yan4wu3ying1ge1
燕蝠之争	yan4fu2zhi1zheng1
燕语莺呼	yan4yu3ying1hu1
燕语莺啼	yan4yu3ying1ti2
燕语莺声	yan4yu3ying1sheng1
燕足系诗	yan4zu2xi4shi1
燕跃鹄踊	yan4yue4hu2yong3
燕金募秀	yan1jin1mu4xiu4
燕雀之居	yan4que4zhi1ju1
燕雀之见	yan4que4zhi1jian4
燕雀乌鹊	yan4que4wu1que4
燕雀处屋	yan4que4chu3wu1
燕雀安知鸿鹄之志	yan4que4an1zhi1hong2hu2zhi1zhi4
燕雀安知鸿鹄志	yan4que4an1zhi1hong2hu2zhi4
燕雀岂知雕鹗志	yan4que4qi3zhi1diao1e4zhi4
燕雁代飞	yan4yan4dai4fei1
燕颔书生	yan4han4shu1sheng1
燕颔儒生	yan4han4ru2sheng1
燕颔虎头	yan4han4hu3tou2
燕颔虎须	yan4han4hu3xu1
燕颔虎颈	yan4han4hu3jing3
燕颔虬须	yan4han4qiu2xu1
燕额虎头	yan4e2hu3tou2
燕驾越毂	yan1jia4yue4gu1
燕骏千金	yan1jun4qian1jin1
燥荻枯柴	zao4di2ku1chai2
燮和之任	xie4he2zhi1ren4
燮和天下	xie4he2tian1xia4
燮理阴阳	xie4li3yin1yang2
爆燥如雷	bao4zao4ru2lei2
爆跳如雷	bao4tiao4ru2lei2
爨丹桂	cuan4dan1gui4
爨桂炊玉	cuan4gui4chui1yu4
爪牙之士	zhao3ya2zhi1shi4
爪牙之将	zhao3ya2zhi1jiang4
爬山涉水	pa2shan1she4shui3
爬山越岭	pa2shan1yue4ling3
爬梳剔抉	pa2shu1ti1jue2
爬梳洗剔	pa2shu1xi3ti1
爬罗剔抉	pa2luo2ti1jue2
爬耳搔腮	pa2er3sao1sai1
爰亲作亲	yuan2qin1zuo4qin1
爱不忍释	ai4bu4ren3shi4
爱不释手	ai4bu4shi4shou3
爱之如宝	ai4zhi1ru2bao3
爱之必以其道	ai4zhi1bi4yi3qi2dao4
爱之欲其生	ai4zhi1yu4qi2sheng1
爱亲做亲	ai4qin1zuo4qin1
爱人以德	ai4ren2yi3de2
爱人利物	ai4ren2li4wu4
爱人好士	ai4ren2hao4shi4
爱人如己	ai4ren2ru2ji3
爱别离苦	ai4bie2li2ku3
爱势贪财	ai4shi4tan1cai2
爱博不专	ai4bo2bu4zhuan1
爱博而情不专	ai4bo2er2qing2bu4zhuan1
爱口识羞	ai4kou3shi2xiu1
爱国一家	ai4guo2yi1jia1
爱国如家	ai4guo2ru2jia1
爱如己出	ai4ru2ji3chu1
爱如珍宝	ai4ru2zhen1bao3
爱富嫌贫	ai4fu4xian2pin2
爱屋及乌	ai4wu1ji2wu1
爱恨分明	ai4hen4fen1ming2
爱惜羽毛	ai4xi1yu3mao2
爱憎分明	ai4zeng1fen1ming2
爱憎无常	ai4zeng1wu2chang2
爱才好士	ai4cai2hao4shi4
爱才如命	ai4cai2ru2ming4
爱才如渴	ai4cai2ru2ke3
爱才怜弱	ai4cai2lian2ruo4
爱才若渴	ai4cai2ruo4ke3
爱毛反裘	ai4mao2fan3qiu2
爱民如子	ai4min2ru2zi3
爱民恤物	ai4min2xu4wu4
爱河永浴	ai4he2yong3yu4
爱理不理	ai4li3bu4li3
爱生恶死	ai4sheng1wu4si3
爱礼存羊	ai4li3cun2yang2
爱素好古	ai4su4hao4gu3
爱老慈幼	ai4lao3ci2you4
爱者如宝	ai4zhe3ru2bao3
爱莫之助	ai4mo4zhi1zhu4
爱莫助之	ai4mo4zhu4zhi1
爱莫能助	ai4mo4neng2zhu4
爱财如命	ai4cai2ru2ming4
爱财舍命	ai4cai2she3ming4
爱贤念旧	ai4xian2nian4jiu4
爱远恶近	ai4yuan3wu4jin4
爱钱如命	ai4qian2ru2ming4
爱非其道	ai4fei1qi2dao4
爱鹤失众	ai4he4shi1zhong4
父严子孝	fu4yan2zi3xiao4
父仇不共戴天	fu4chou2bu4gong4dai4tian1
父债子还	fu4zhai4zi3huan2
父子兵	fu4zi3bing1
父子无隔宿之仇	fu4zi3wu2ge2su4zhi1chou2
父慈子孝	fu4ci2zi3xiao4
父母之国	fu4mu3zhi1guo2
父母之邦	fu4mu3zhi1bang1
父母国	fu4mu3guo2
父母官	fu4mu3guan1
父母恩勤	fu4mu3en1qin2
父母遗体	fu4mu3yi2ti3
父紫儿朱	fu4zi3er2zhu1
爷羹娘饭	ye2geng1niang2fan4
爷饭娘羹	ye2fan4niang2geng1
爽心悦目	shuang3xin1yue4mu4
爽然自失	shuang3ran2zi4shi1
爽然若失	shuang3ran2ruo4shi1
爽爽快快	shuang3shuang3kuai4kuai4
片云遮顶	pian4yun2zhe1ding3
片光零羽	pian4guang1ling2yu3
片口张舌	pian4kou3zhang1she2
片善小才	pian4shan4xiao3cai2
片接寸附	pian4jie1cun4fu4
片文只事	pian4wen2zhi1shi4
片文只字	pian4wen2zhi1zi4
片瓦不存	pian4wa3bu4cun2
片瓦不留	pian4wa3bu4liu2
片瓦无存	pian4wa3wu2cun2
片瓦根椽	pian4wa3gen1chuan2
片甲不回	pian4jia3bu4hui2
片甲不存	pian4jia3bu4cun2
片甲不归	pian4jia3bu4gui1
片甲不留	pian4jia3bu4liu2
片甲不还	pian4jia3bu4huan2
片甲无存	pian4jia3wu2cun2
片石韩陵	pian4shi2han2ling2
片笺片玉	pian4jian1pian4yu4
片纸只字	pian4zhi3zhi1zi4
片羽吉光	pian4yu3ji2guang1
片言一字	pian4yan2yi1zi4
片言九鼎	pian4yan2jiu3ding3
片言只字	pian4yan2zhi1zi4
片言只语	pian4yan2zhi1yu3
片言居要	pian4yan2ju1yao4
片言折之	pian4yan2zhe2zhi1
片言折狱	pian4yan2zhe2yu4
片词只句	pian4ci2zhi1ju4
片语只词	pian4yu3zhi3ci2
片长末技	pian4chang2mo4ji4
片长薄技	pian4chang2bo2ji4
片面之词	pian4mian4zhi1ci2
片鳞只甲	pian4lin2zhi1jia3
片鳞残甲	pian4lin2can2jia3
片鳞碎甲	pian4lin2sui4jia3
版版六十四	ban3ban3liu4shi2si4
牍背千金	du2bei4qian1jin1
牖中窥日	you3zhong1kui1ri4
牙清口白	ya2qing1kou3bai2
牙牙学语	ya2ya2xue2yu3
牙生辍弦	ya2sheng1chuo4xian2
牙白口清	ya2bai2kou3qing1
牙签万轴	ya2qian1wan4zhou2
牙签犀轴	ya2qian1xi1zhou2
牙签玉轴	ya2qian1yu4zhou2
牙签锦轴	ya2qian1jin3zhou2
牛不出头	niu2bu4chu1tou2
牛不喝水强按头	niu2bu4he1shui3qiang3an4tou2
牛不喝水难按角	niu2bu4he1shui3nan2an4jiao3
牛不饮水强按头	niu2bu4yin3shui3qiang2an4tou2
牛之一毛	niu2zhi1yi1mao2
牛农对泣	niu2nong2dui4qi4
牛刀割鸡	niu2dao1ge1ji1
牛刀小试	niu2dao1xiao3shi4
牛口之下	niu2kou3zhi1xia4
牛听弹琴	niu2ting1tan2qin2
牛头不对马嘴	niu2tou2bu4dui4ma3zui3
牛头不对马面	niu2tou2bu4dui4ma3mian4
牛头马面	niu2tou2ma3mian4
牛山下涕	niu2shan1xia4ti4
牛山之悲	niu2shan1zhi1bei1
牛山濯濯	niu2shan1zhuo2zhuo2
牛心古怪	niu2xin1gu3guai4
牛星织女	niu2xing1zhi1nv3
牛毛细雨	niu2mao2xi4yu3
牛渚泛月	niu2zhu3fan4yue4
牛溲马勃	niu2sou1ma3bo2
牛溲马渤	niu2sou1ma3bo2
牛皮大王	niu2pi2da4wang2
牛眠吉地	niu2mian2ji2di4
牛眠地	niu2mian2di4
牛眠龙绕	niu2mian2long2rao4
牛童马走	niu2tong2ma3zou3
牛羊勿践	niu2yang2wu4jian4
牛衣夜哭	niu2yi1ye4ku1
牛衣对泣	niu2yi1dui4qi4
牛衣岁月	niu2yi1sui4yue4
牛衣病卧	niu2yi1bing4wo4
牛角之歌	niu2jiao3zhi1ge1
牛角书生	niu2jiao3shu1sheng1
牛角挂书	niu2jiao3gua4shu1
牛蹄中鱼	niu2ti2zhong1yu2
牛蹄之涔	niu2ti2zhi1cen2
牛蹄之鱼	niu2ti2zhi1yu2
牛郎织女	niu2lang2zhi1nv3
牛饩退敌	niu2xi4tui4di2
牛首阿旁	niu2shou3e1pang2
牛马不若	niu2ma3bu4ruo4
牛马易头	niu2ma3yi4tou2
牛马生活	niu2ma3sheng1huo2
牛马襟裾	niu2ma3jin1ju1
牛马走	niu2ma3zou3
牛马风	niu2ma3feng1
牛马风尘	niu2ma3feng1chen2
牛骥共牢	niu2ji4gong4lao2
牛骥同槽	niu2ji4tong2cao2
牛骥同皂	niu2ji4tong2zao4
牛高马大	niu2gao1ma3da4
牛鬼蛇神	niu2gui3she2shen2
牛黄狗宝	niu2huang2gou3bao3
牛鼎烹鸡	niu2ding3peng1ji1
牝咮鸣辰	pin4zhou4ming2chen2
牝牡骊黄	pin4mu3li2huang2
牝鸡司旦	pin4ji1si1dan4
牝鸡司晨	pin4ji1si1chen2
牝鸡无晨	pin4ji1wu2chen2
牝鸡晨鸣	pin4ji1chen2ming2
牝鸡牡鸣	pin4ji1mu3ming2
牢不可拔	lao2bu4ke3ba2
牢不可破	lao2bu4ke3po4
牢不可解	lao2bu4ke3jie3
牢不破	lao2bu4po4
牢什古子	lao2shi2gu3zi5
牢甲利兵	lao2jia3li4bing1
牢落陆离	lao2luo4lu4li2
牢补羊亡	lao2bu3yang2wang2
牢骚满腹	lao2sao1man3fu4
牧猪奴戏	mu4zhu1nu2xi4
牧竖之焚	mu4shu4zhi1fen2
牧豕听经	mu4shi3ting1jing1
物不平则鸣	wu4bu4ping2ze2ming2
物以希为贵	wu4yi3xi1wei2gui4
物以稀为贵	wu4yi3xi1wei2gui4
物以类聚	wu4yi3lei4ju4
物以群分	wu4yi3qun2fen1
物伤其类	wu4shang1qi2lei4
物力维艰	wu4li4wei2jian1
物华天宝	wu4hua2tian1bao3
物各有主	wu4ge4you3zhu3
物在人亡	wu4zai4ren2wang2
物尽其用	wu4jin4qi2yong4
物归原主	wu4gui1yuan2zhu3
物归旧主	wu4gui1jiu4zhu3
物换星移	wu4huan4xing1yi2
物是人非	wu4shi4ren2fei1
物望所归	wu4wang4suo3gui1
物极则反	wu4ji2ze2fan3
物极则衰	wu4ji2ze2shuai1
物极将返	wu4ji2jiang1fan3
物极必反	wu4ji2bi4fan3
物极必返	wu4ji2bi4fan3
物殷俗阜	wu4yin1su2fu4
物盛则衰	wu4sheng4ze2shuai1
物离乡贵	wu4li2xiang1gui4
物稀为贵	wu4xi1wei2gui4
物美价廉	wu4mei3jia4lian2
物腐虫生	wu4fu3chong2sheng1
物至则反	wu4zhi4ze2fan3
物议沸腾	wu4yi4fei4teng2
物论沸腾	wu4lun4fei4teng2
物阜民丰	wu4fu4min2feng1
物阜民安	wu4fu4min2an1
物阜民康	wu4fu4min2kang1
物阜民熙	wu4fu4min2xi1
牵一发而动全身	qian1yi1fa4er2dong4quan2shen1
牵三扯四	qian1san1che3si4
牵三挂四	qian1san1gua4si4
牵丝扳藤	qian1si1ban1teng2
牵丝攀籐	qian1si1pan1teng2
牵丝攀藤	qian1si1pan1teng2
牵五挂四	qian1wu3gua4si4
牵凑附会	qian1cou4fu4hui4
牵合傅会	qian1he2fu4hui4
牵合附会	qian1he2fu4hui4
牵四挂五	qian1si4gua4wu3
牵引附会	qian1yin3fu4hui4
牵强附会	qian1qiang3fu4hui4
牵心挂肚	qian1xin1gua4du4
牵心挂肠	qian1xin1gua4chang2
牵挛乖隔	qian1luan2guai1ge2
牵牛下井	qian1niu2xia4jing3
牵牛织女	qian1niu2zhi1nv3
牵物引类	qian1wu4yin3lei4
牵筋缩脉	qian1jin1suo1mai4
牵经引礼	qian1jing1yin3li3
牵羊担酒	qian1yang2dan1jiu3
牵肠割肚	qian1chang2ge1du4
牵肠惹肚	qian1chang2re3du4
牵肠挂肚	qian1chang2gua4du4
牵肠萦心	qian1chang2ying2xin1
牵萝莫补	qian1luo2mo4bu3
牵萝补屋	qian1luo2bu3wu1
牵衣投辖	qian1yi1tou2xia2
牵衣肘见	qian1yi1zhou3jian4
牵衣顿足	qian1yi1dun4zu2
牵鬼上剑	qian1gui3shang4jian4
牵黄臂苍	qian1huang2bi4cang1
特书大书	te4shu1da4shu1
特别卖力	te4bie2mai4li4
特开生面	te4kai1sheng1mian4
特生礜石	te4sheng1yu4shi2
特立独行	te4li4du2xing2
犀照牛渚	xi1zhao4niu2zhu3
犀燃烛照	xi1ran2zhu2zhao4
犀牛望月	xi1niu2wang4yue4
犀舟径楫	xi1zhou1jing4ji2
犀角烛怪	xi1jiao3zhu2guai4
犀顶龟文	xi1ding3gui1wen2
犀颅玉颊	xi1lu2yu4jia2
犁庭扫闾	li2ting2sao3lv2
犁牛之子	li2niu2zhi1zi3
犁牛骍角	li2niu2xing1jiao3
犁生骍角	li2sheng1xing1jiao3
犄角之势	ji1jiao3zhi1shi4
犊牧采薪	du2mu4cai3xin1
犒赏三军	kao4shang3san1jun1
犬不夜吠	quan3bu4ye4fei4
犬兔俱毙	quan3tu4ju4bi4
犬吠之盗	quan3fei4zhi1dao4
犬吠之警	quan3fei4zhi1jing3
犬牙交错	quan3ya2jiao1cuo4
犬牙差互	quan3ya2ci1hu4
犬牙盘石	quan3ya2pan2shi2
犬牙相临	quan3ya2xiang1lin2
犬牙相制	quan3ya2xiang1zhi4
犬牙相接	quan3ya2xiang1jie1
犬牙相错	quan3ya2xiang1cuo4
犬牙鹰爪	quan3ya2ying1zhao3
犬迹狐踪	quan3ji4hu2zong1
犬马之养	quan3ma3zhi1yang3
犬马之决	quan3ma3zhi1jue2
犬马之力	quan3ma3zhi1li4
犬马之劳	quan3ma3zhi1lao2
犬马之命	quan3ma3zhi1ming4
